,mean_H,mean_S,mean_V,stddev_H,stddev_S,stddev_V,entropy_H,entropy_S,entropy_V,Skew_H,Skew_S,Skew_V,Kurtosis_H,Kurtosis_S,Kurtosis_V,label,Color Code,Ripeness Code,Uniformity Code
IMG_20170619_122657.jpg,103.00182005655455,142.80860959656715,183.23101113385098,2.255251546544256,29.451964233174063,34.275798838877854,2.240277527831684,4.801187800811396,4.891187107750542,-1.12042983335108,1.0119094794722447,-1.0766409418976013,146.46810521377958,2.169002738245796,2.2372038990066914,,2,R,K
IMG_20170619_122712.jpg,102.80813513529348,144.64134633410927,187.0601018183641,2.2536924859674614,29.791207521809838,33.20648686240533,2.2394182308407204,4.812168334749508,4.853681639185636,-1.9837703680106584,0.9992224026330819,-1.2430480934711674,167.5270071617089,2.0403963797292546,2.9600854728186956,,2,R,K
IMG_20170619_122718.jpg,102.83874126424931,140.2814451223005,185.26678458628214,2.273750293268252,28.627650470837555,31.652577030584244,2.248353193477938,4.772904820707611,4.823993498145184,-5.060849917314892,0.957886655722298,-1.0694406732250314,275.31515754090515,2.2811713376172698,2.514276052971187,,2,R,K
IMG_20170619_122730.jpg,102.61125705955413,142.0816163710051,186.73899609495018,2.523822650241594,30.289151793212387,31.878677408963267,2.351097839267072,4.829025425769007,4.824528646837025,-9.56916881149263,0.7130676580624175,-1.292079927244792,423.75929372391704,1.6246388959556235,3.421009751703867,,2,R,K
IMG_20170619_122736.jpg,102.63758530701412,140.95729872947555,183.5456667551959,2.155654529414856,29.453527710746027,32.10729902307651,2.195854889269576,4.801292434646657,4.84039727394879,0.5593438668478169,0.9554328564298101,-1.0375145209992211,17.958073919393698,2.0204453865461103,2.2239493206902132,,2,R,K
IMG_20170619_122748.jpg,102.76332787837127,142.14269778794127,186.21083379550794,2.2181415488394802,29.433712913759663,33.402089826788526,2.2241629649276518,4.800912742858111,4.861081192018271,-3.0983647649268797,1.0677748505836655,-1.1795116461711046,210.79006144423758,2.291048312341978,2.695506007994278,,2,R,K
IMG_20170619_122755.jpg,102.80352836124608,140.1198120902269,182.9772794808803,2.3035889022025833,29.79684935307602,33.75795515424132,2.2612612560376903,4.812731006789981,4.880779057614117,-4.755885538323796,0.9889444374988487,-1.1311158671442663,264.8912541371204,2.0745181994540633,2.6210135351094266,,2,R,K
IMG_20170619_122805.jpg,102.73898356416025,143.06294264608624,187.09771151973422,2.567345667613954,28.883832453559883,32.26752380618064,2.3677217567538533,4.781976035485574,4.832345130142879,-10.118902978240914,0.8830199342634482,-1.189318450581199,481.4249165837446,1.9936195148925462,2.9184759563902043,,2,R,K
IMG_20170619_122810.jpg,102.80329654163216,139.94813432811532,183.0583328613945,2.2891475330090736,30.69325661981216,33.56412994646445,2.2548670452913995,4.842038914073212,4.875678776299187,-2.539164932646694,0.864061087011655,-1.0896616895645095,183.26184647429295,1.6588560237694212,2.2947867052518998,,2,R,K
IMG_20170619_122820.jpg,102.64941469819348,142.03844356848256,184.63497800764998,2.3454267456319533,29.874842827696387,33.33883511254927,2.278593458427144,4.815734721849932,4.865656396845959,-4.9237189821450125,1.0177848654601265,-1.2101334166098292,282.36376784728316,2.1993581366006794,2.9422357770598957,,2,R,K
IMG_20170619_122825.jpg,102.624444332698,140.90148423138413,182.89496903430248,2.188544204072375,29.51743906731855,32.81053887424922,2.210914026466825,4.803416318795089,4.858934699139894,-0.5633426593661797,0.9070884312671789,-1.0365390980834726,78.94058712719114,2.0060884181340413,2.3320035656319735,,2,R,K
IMG_20170619_122836.jpg,102.59540707491655,144.29782131874686,186.76627562465174,2.1299305043144305,28.67573711445335,33.279957189543865,2.184210779726034,4.774245511928299,4.856447721532725,0.21807718391415004,0.8073384453299394,-0.9168741762984676,50.324643128103006,1.7451044542622007,1.7892189799747618,,2,R,K
IMG_20170619_122842.jpg,102.5000366973134,138.61013229910378,184.39778504455103,2.191410189130291,28.86759506680035,33.23988853431414,2.211919539155882,4.78146211449511,4.864089143367215,-0.1626304072564543,1.0464912755272706,-1.0455163146483604,83.13034718110889,2.452654044845711,2.1949710874822337,,2,R,K
IMG_20170619_122852.jpg,102.58823889348893,138.9126049819817,191.09257706924026,2.1548348933356296,28.803919446296103,32.41416245397431,2.1957744970344595,4.779464903779606,4.819907233040932,-0.49633556906063414,1.0097042156031735,-1.167478034323183,92.02658025243286,2.310415560429285,2.675777859916466,,2,R,K
IMG_20170619_122900.jpg,102.53833103547939,135.88024372874648,184.41231888940098,2.278871068940172,29.80935894875058,33.620595786951604,2.250684821585395,4.813274209172515,4.872260213252877,-1.9699326295139616,1.0551442991174398,-1.0362983072434897,157.64850315090334,2.301333313339006,2.148169831127121,,2,R,K
IMG_20170619_122912.jpg,102.61988279968442,142.94129821262115,187.88148785717635,2.1201377066214064,28.77914666460999,31.154344663617405,2.1796048897657947,4.7779374898506735,4.803004086886362,0.45302891339155327,0.8704554685702044,-1.0867581778941313,21.516540486986138,1.914100122916981,2.462143784562131,,2,R,K
IMG_20170619_122920.jpg,102.61296352531154,142.22166446645525,185.57675027470097,2.1740617042996955,28.33407415928577,31.923949428157925,2.204239463634877,4.7629081422499,4.82942063926545,-0.28348935898778904,0.985404352209752,-1.0108071744811926,63.28284006794834,2.2870532726476283,2.2867268852029943,,2,R,K
IMG_20170619_122933.jpg,102.8213880730314,146.25668729202144,182.01734334559723,2.5419771197781094,30.859603604575483,35.21686158598697,2.358344940064309,4.846592233995068,4.915619467057145,-3.9460927058171458,1.0758723512216466,-1.265409126864923,241.23072994168876,2.1418479305783205,2.818070387126781,,2,R,K
IMG_20170619_122939.jpg,102.777967095773,143.0727224394226,182.8235635483552,2.2591873319021314,30.129423390665647,34.59779907947473,2.242061420407259,4.823385421332652,4.89959721449136,-0.9938460010163116,1.0240867893079308,-1.0977609165225284,121.86352281925154,2.1069645278127034,2.2694953205846913,,2,R,K
IMG_20170619_123000.jpg,102.57739878376479,141.83692145180106,185.51882083964756,2.097043167065625,29.400770779555817,32.681144530616926,2.1685875174352947,4.799416032944862,4.847175737189576,-0.14975904747638763,0.9774354721427937,-1.116847128784697,71.92912518706423,2.1782332723539257,2.515207368820115,,2,R,K
IMG_20170619_123006.jpg,102.61240761390326,141.2481355160993,182.39228231902285,2.64931752923993,30.916960523120775,34.7081439025064,2.3992099341359108,4.849369496776157,4.903562991416773,-7.985412052510833,1.0437460307374316,-1.2416720096881542,366.4283919794786,2.159479074573638,2.985688721620064,,2,R,K
IMG_20170619_123018.jpg,102.952041818989,142.55473050339276,186.59986274716576,2.5749417150324905,28.912999501230168,33.24276219081807,2.370981710480467,4.782812472762719,4.856166882241012,-8.981910703463795,0.9799674072273097,-1.3081976978470344,411.8909432746473,2.3051646597089244,3.46893779061893,,2,R,K
IMG_20170619_123025.jpg,102.78284751297996,141.8070137923313,184.3838916532571,2.192505652066041,27.80782531800854,31.93907995522738,2.2126324565950863,4.744068279645204,4.833632997428891,-0.6079050602994401,0.8688768493966934,-0.9961144913737139,63.36254440599191,2.21729428641141,2.1154873883622747,,2,R,K
IMG_20170619_123044.jpg,102.58744025905212,139.7611364547694,189.86840253909608,2.3698880381897727,28.019386310409022,31.417115326289814,2.288929617892066,4.751908531345002,4.802062383064132,-6.576267800349442,0.893969137531307,-1.105487051834241,356.05633461340454,2.0627358067940884,2.7185537325985916,,2,R,K
IMG_20170619_123052.jpg,102.65406199388627,140.1780041022877,185.0809425562551,2.316780088824176,29.273751550026503,32.993068521490834,2.26691298858628,4.795232094105572,4.856168456665399,-3.037469407025328,0.9372222142124846,-1.0216805906135797,205.29503485932773,2.0905486286222157,2.233698672890032,,2,R,K
IMG_20170619_123105.jpg,102.87271939623074,143.36707297346206,186.32874657600235,2.2389188942983185,29.511343302675243,32.698827386618795,2.233106966128661,4.80304140266622,4.84509474501662,-1.2193600703623009,0.9876557744235371,-1.1445424183298625,118.37731443265534,2.206800887079689,2.593292514901326,,2,R,K
IMG_20170619_123114.jpg,102.78030115882142,141.94835939412167,184.72700933657768,2.5517787588117975,29.254515180346427,33.395226587597186,2.362233802440141,4.794512238541731,4.86639646201074,-10.674265620647208,0.9071274717807819,-1.2354796124111813,455.9625147460035,2.100643526207013,3.1741136594802013,,2,R,K
IMG_20170619_123127.jpg,102.79148082040547,143.9575942608331,183.57803777268302,2.9255305521180723,29.763747123733552,34.44047507284479,2.4972130911198596,4.8116667608046075,4.893647678917716,-12.646476021884565,1.0298448025837834,-1.4433026581891877,493.166762851009,2.367795708152718,3.7979845974809328,,2,R,K
IMG_20170619_123133.jpg,102.85662807183365,140.70377578738928,183.0206103829149,2.352638251605606,30.339131978836196,34.10579151327037,2.2819549315776486,4.830659216137207,4.888212847398779,-5.572314904811929,0.980922632609558,-1.0875443473156194,302.72899851905186,2.096865905547003,2.350943921509147,,2,R,K
IMG_20170619_123148.jpg,103.08967025144902,144.42713410744324,187.68532851174575,2.1565471926484965,27.27761723833682,31.224064212394126,2.1962468078030266,4.724738579080079,4.805302229934861,-1.942088293274296,1.0507304334557734,-1.2086302940204292,153.00573455879197,2.583896008177585,2.9677933759738515,,2,R,K
IMG_20170619_123154.jpg,103.10805544272421,141.91792967265022,187.8736018404964,2.0216835768042762,25.799288956719558,30.34022311221305,2.132596000452619,4.669296478074547,4.782735706875802,-0.46842461264261687,0.9508500157521975,-0.9434719310568188,59.85244762088207,2.546546154246048,2.0853620774019364,,2,R,K
IMG_20170619_123211.jpg,102.60995458971915,137.88006756536842,186.6004180889927,2.234148114090957,29.69025311646858,32.12276433902486,2.2310629422783257,4.809385102675558,4.830939553478359,-1.6076751935257647,0.9795822745010859,-1.123825821754766,162.9638319850317,2.1380763536768237,2.6221575030348,,2,R,K
IMG_20170619_123217.jpg,102.57117806024674,134.78474552081218,185.13799548696278,2.131245903089587,28.898941564192068,32.85726787040263,2.1849784429263854,4.7825449278939,4.8527516314096095,0.002380352130421707,1.102788778457036,-1.002367143551223,60.05460668919003,2.45140287632659,2.0364188578200597,,2,R,K
IMG_20170619_123229.jpg,103.04965292966614,144.2553394997839,186.36320665518392,2.406811451721789,30.225378279122815,34.70917129427552,2.3045355608318667,4.82678391937799,4.888574361452836,-3.600883958490863,1.0450583431606961,-1.3067981837772116,230.20452200869016,2.1795311967594344,3.014015728277914,,2,R,K
IMG_20170619_123236.jpg,102.98006050255954,143.18173160545132,182.88096839897514,2.329448625873841,29.91486889349949,34.829045281997686,2.2722497598842177,4.816651688090484,4.904231294371152,-2.2229988325637553,1.0971978353636864,-1.1765648255905863,164.98974456390027,2.346817278438924,2.500128304664229,,2,R,K
IMG_20170619_123250.jpg,102.57343018494795,140.49109654827186,192.08834865995408,1.987428066952437,27.49188164855094,29.809369735774606,2.1159301503005503,4.73279948568525,4.753969352842383,0.029888648814325274,0.8357537968484936,-1.0599571908500678,36.452611670299056,2.047123625492068,2.461299505638263,,2,R,K
IMG_20170619_123256.jpg,102.52377839444453,140.4344201108438,185.5565719599327,2.084334707806609,27.61260436904423,30.139494122101038,2.163006227067453,4.737135368589636,4.784187323264309,0.17074671684541562,0.8721794665299207,-0.9337434738005169,31.283403960266945,2.050380678892031,2.0649318249750017,,2,R,K
IMG_20170619_123315.jpg,102.74158101790374,137.78970877142277,189.9215826420243,2.024487664223055,26.499579379591435,30.193987405373306,2.1345730991848875,4.695835968158608,4.772014112472563,-2.5069138543540963,0.9101494291992964,-0.9998788887878777,179.58173049813294,2.4509384579651927,2.336016410495227,,2,R,K
IMG_20170619_123320.jpg,102.69980312013415,136.77550626018737,185.73916705072725,2.058911711464407,27.415308551495865,30.253645263497614,2.1508682456364188,4.729940016578205,4.786720352104879,-0.010543338960375943,0.907797021695777,-0.9221038958437878,40.103273109781405,2.358256425617996,1.9820552614695899,,2,R,K
IMG_20170619_123337.jpg,102.50699380816239,138.03943577921333,191.2690158805793,1.913603540683577,24.949606801390548,28.325166534541406,2.0791118506056865,4.635519480553031,4.717644571805805,0.31846904370466944,0.8748581373226727,-0.896209607599146,3.1369313300837254,2.544460571248882,1.8962561630432955,,2,R,K
IMG_20170619_123342.jpg,102.4629242404714,136.33030674071875,187.4110266720305,2.0038759150727996,26.592297780472133,30.246461423701202,2.1245347483553205,4.69967677200921,4.781789549637641,0.14945136246543655,1.027699731112685,-0.9373578718802934,24.777700980583354,2.788776183799907,1.925163505450719,,2,R,K
IMG_20170620_145228.jpg,103.6423467630854,142.7709548982695,183.9656209641092,2.19701860006699,27.33904789720712,33.096508512534534,2.2146152219735207,4.727174432007839,4.862176011809301,-4.705135544447388,1.2267203838969256,-1.2991260548092187,299.1375997772313,3.307206484984617,3.1702818743254007,,2,R,K
IMG_20170620_145232.jpg,103.49963611887912,143.26467314817708,185.45084626771236,1.9742197788286475,23.611354830409116,29.974762228309956,2.109537117636583,4.580659978195956,4.780054384452691,-6.916271004503627,1.1622633936234443,-1.0957226201807488,409.56165721565105,3.7673709060161302,2.9723605786255707,,2,R,K
IMG_20170620_145242.jpg,103.84358303129248,145.98439460987257,187.66659571310285,2.1875621084994203,27.087346440632096,34.20411881181714,2.2104781012127375,4.7178156798562245,4.872831756781776,-5.562590711506169,1.3289170189071868,-1.309947096200982,353.75258884807636,3.3931652196110873,3.158824071587633,,2,R,K
IMG_20170620_145245.jpg,103.94690150994391,145.22009372379927,187.49381906580845,2.0224836766143035,26.74428086818437,32.15998095414589,2.133100312904321,4.705081358840673,4.828458254332336,-0.6193174951379513,1.2109935803056187,-1.0608898523359775,107.99430407500991,3.1063522504518017,2.4500620296972038,,2,R,K
IMG_20170620_145255.jpg,103.2652432991194,144.48920993206684,188.6041649579226,2.1837509158198314,27.7407653298991,33.58489837677114,2.2087216159244867,4.741666321740015,4.855709064146725,-4.13333227706805,1.1361784509013837,-1.3208175936139255,275.7750438364886,2.7603446192349894,3.223804898518403,,2,R,K
IMG_20170620_145259.jpg,103.2535295329563,146.08607806454302,186.34219447330324,2.0317231498223225,26.598929049855286,31.213454019154984,2.137797132955009,4.699538281445566,4.80958120294077,-2.219041333049407,1.0857776627047226,-1.0820253579079209,180.74703649673376,2.7838039260602256,2.620873040659073,,2,R,K
IMG_20170620_145310.jpg,103.75121670715576,143.6292810548777,184.04264382417577,2.4134783529666164,27.901406810123397,33.948710340558456,2.3071599841323653,4.747347329861638,4.881162788925664,-8.564733372426685,1.2496100912741657,-1.2899656349466517,439.5228421096495,3.1282756594089776,3.1953302811957514,,2,R,K
IMG_20170620_145314.jpg,103.72796249030084,142.97536910499565,186.60161355890057,1.9639896489788249,26.091743044152338,31.33146227975973,2.1044844453354803,4.680722427796218,4.811428734618023,-0.38929858195741895,1.1708003681966588,-1.0357596017793238,76.79612854974641,3.1202899806426867,2.234339660514835,,2,R,K
IMG_20170620_145326.jpg,103.2542181568217,143.1086495160837,185.1216899186052,2.1448781816100286,28.76578771276295,32.81679267403675,2.1908480762044285,4.777760836213776,4.852027955557125,-0.8731837037010547,1.0224320029375131,-1.0678468367422296,106.98632334985814,2.3390417010639935,2.278583596249871,,2,R,K
IMG_20170620_145338.jpg,103.46592243538669,143.57206400336932,187.70071835601243,1.9892674302842972,27.34665702376856,33.22399569330596,2.117210311997091,4.727574576320244,4.851566798280538,-1.1667925917950304,1.2008527798458573,-1.2090627004688375,147.0886956952853,3.024610085255893,2.805780236067754,,2,R,K
IMG_20170620_145341.jpg,103.42347373351144,145.16263752948805,185.26223208520156,1.9547725783855894,26.415096251816745,31.341528138872462,2.0996907901656243,4.692687359745913,4.816328663962356,0.6658844872056949,1.130061845371777,-1.0483244769191662,42.591275140884385,2.922345427166401,2.4225498698303483,,2,R,K
IMG_20170620_145350.jpg,103.69917177987992,141.0824706616778,184.12814075299306,2.3046730152665376,28.119901223407318,34.837383855764415,2.2617993331829886,4.755148573239907,4.89979812881255,-3.0444074360997875,1.314781778963881,-1.204361219915028,207.23405573415005,3.284726995031595,2.74062894229092,,2,R,K
IMG_20170620_145354.jpg,103.65861042652857,141.68111515568123,182.22821009545532,2.0742757878015787,27.425407546972334,32.26595389794083,2.157917298783436,4.730157569895481,4.848210530758079,-0.30517210563304886,1.176319316015751,-0.9449316551951652,68.80664462786447,2.8699409393720847,2.052753215270659,,2,R,K
IMG_20170620_145407.jpg,103.72629418649461,144.15615561223163,186.05156110859411,2.650576883451291,26.938222643802934,33.91632276873395,2.399670295983966,4.712174305749516,4.872657432059594,-15.914172704331891,1.1092067695600396,-1.3900426977933165,666.0951470379325,3.0511274557687766,3.7020402237539143,,2,R,K
IMG_20170620_145411.jpg,103.85393647442808,146.7923957308087,183.4472589629323,1.8848475378538925,26.193283383734222,32.00820718793717,2.0646881929298417,4.684332718458631,4.838078022809618,0.23933522586637745,1.1271896548765323,-0.9752952559651363,67.6183856227602,2.7951036597426624,2.0174405072799813,,2,R,K
IMG_20170620_145423.jpg,103.64482257052394,143.0024229991095,185.73775985929063,2.1446331960442544,27.705405220875043,34.17496453417591,2.1907515761600527,4.740428479052071,4.879767604851036,-6.348602863711512,1.2893060559974772,-1.2951168707773624,396.2549944017842,3.317300676777105,3.208783857218207,,2,R,K
IMG_20170620_145426.jpg,103.67199892463039,142.72375263309326,187.54084817825097,1.8288743890205945,25.915831810427722,30.866152110067485,2.0350807866267315,4.673239642459474,4.7965836843725125,0.47618758918714715,1.1630622632951164,-0.9550207272657207,40.09103817887437,3.110011792724883,2.1612828086754545,,2,R,K
IMG_20170620_145436.jpg,103.85670911512445,141.9626645113708,186.23658066313592,2.0845767826272903,26.464459677586056,32.70519974218718,2.1630268944914484,4.694283275733646,4.845605085670443,-5.304406155909292,1.2293298636238836,-1.2559466730276323,348.574841392961,3.312448803225281,3.12580010754058,,2,R,K
IMG_20170620_145440.jpg,103.84233532263693,142.5547325376119,183.90428836179288,2.148428827294593,27.26747368096849,33.215188192787004,2.192723230844121,4.724584159134681,4.865264736943915,-5.480982677317328,1.3183016187189351,-1.100208289668563,335.0682339786767,3.4401725443506734,2.623934641205075,,2,R,K
IMG_20170620_145453.jpg,103.53329154233519,144.5003415047103,186.38248063748847,2.135566220130799,26.325301931016885,32.54959217456304,2.186685002810952,4.689704589616731,4.840913727351394,-3.57403645393958,1.2822818704323324,-1.2888873356044575,245.71401792836,3.472202552869616,3.272176460064199,,2,R,K
IMG_20170620_145459.jpg,103.55481431322158,145.76045051607326,186.9984591196811,1.9083402390796949,25.925284514926826,31.059335200951196,2.076447800923088,4.673895997936712,4.803804574248796,0.7197018950333671,1.0823046822665623,-0.8855851943220138,7.572033349765162,2.875673617620592,1.9021732278988521,,2,R,K
IMG_20170620_145514.jpg,103.9142037968619,143.73847061546033,185.94189049586777,2.3263840213343143,28.277843304731313,34.987013468756814,2.2713530593240696,4.760905394181604,4.896069345716011,-7.556326536302702,1.204505131157703,-1.2332029414159718,406.81626448023724,2.902682059298752,2.8235114042407936,,2,R,K
IMG_20170620_145518.jpg,103.7440441318148,145.47210483421603,183.00150353205538,2.080926201343104,28.10246787983021,33.097247428655145,2.1614380812207865,4.754283076045564,4.865228767045412,-1.2600745323203772,1.121735113516223,-1.0037758397241996,135.8443056696812,2.61745300252153,2.196631374205146,,2,R,K
IMG_20170620_145528.jpg,103.45743030276992,147.39980534963834,184.16672989019773,2.2861580583112207,28.542983318556146,35.45815536910855,2.2536576938890804,4.769909474465837,4.912622929390356,-4.087877690542157,1.136791824425496,-1.2715623953398514,269.2722116062328,2.597603717389817,2.8162974347190675,,2,R,K
IMG_20170620_145531.jpg,103.42219624388758,145.64155537046875,183.49664215513965,2.0318364789285637,27.06700116172234,32.163279552791884,2.1374901559405584,4.716929835634772,4.841587828899501,-0.175438142153794,1.130827042549424,-1.04539857921363,84.3130189978306,2.8220658095079143,2.315640657710275,,2,R,K
IMG_20170620_145548.jpg,103.71468025980722,147.05051438079022,186.13779890002448,2.2893762386583827,29.418869339868763,36.107682749580405,2.2549893475474656,4.799791110476795,4.9176839767870195,-2.4695293981317312,1.1918881345473409,-1.2184024446087287,192.8085623936443,2.5651220702375426,2.611043997350696,,2,R,K
IMG_20170620_145552.jpg,103.6025554023653,148.99786927749744,182.49794649645622,2.242340893470248,28.09884375808245,34.057465788167825,2.2346686516666336,4.7541681086838175,4.889175086456276,-1.4783276894642687,1.1572441500479596,-1.1017061663884211,145.40709101057547,2.6082404719565035,2.3394719837105136,,2,R,K
IMG_20170620_145616.jpg,104.22122841123905,148.6583832449343,186.40139627174824,2.2402526611461306,27.284727302179476,35.53447398742047,2.2341346734428837,4.725002925654953,4.905273302453647,-3.4525031234361316,1.2425618130320937,-1.2743882586510455,289.02066791771153,3.056269400379226,2.973920999756402,,2,R,K
IMG_20170620_145619.jpg,104.23802805074287,149.7081061517391,184.03728251756263,2.07840901012722,26.72273550871531,33.7283431247293,2.160208080803219,4.704008059979433,4.8761135000359825,-0.42819493949143417,1.2134829215543683,-1.0084962244319884,133.7469269770223,2.968088398973591,2.0975219712893134,,2,R,K
IMG_20170620_145630.jpg,103.23136167049425,145.0500941111146,185.1935366673697,2.430436000984163,28.422260144238578,34.48300523934921,2.314156707503444,4.765751108315251,4.8887048017159405,-6.014480036680401,1.1017578419691407,-1.3266966611417808,313.2525415931467,2.6781740308960273,3.2840128329947262,,P,O,K
IMG_20170620_145633.jpg,103.2215210946898,145.16276706856328,183.7958678174163,2.08344179390554,27.0977612895921,32.24418784484029,2.1623239552133766,4.7182228511578295,4.8428753801423845,-1.2210557013696237,1.0721659565174868,-1.112876708169698,113.34030015709241,2.613062705384756,2.5846648160438743,,P,O,K
IMG_20170620_145644.jpg,103.64213813356976,146.17385372564797,182.67055975526878,2.224888913043245,27.824568424909803,34.08261902037105,2.226979752697696,4.744617674943909,4.889005148664883,-3.155887503069859,1.1432225286392266,-1.1741732492255679,228.64343951100878,2.7859763814891387,2.636181340546603,,P,O,K
IMG_20170620_145647.jpg,103.63262449746651,145.7777109468981,182.94700720797076,1.9982246978574345,27.204533907432577,33.03064046962641,2.121354195203643,4.721836658156183,4.864189373396698,0.5042657476229147,1.1751903303414926,-0.9534323535936651,58.3672081926496,2.868225443612369,1.9194928106953189,,P,O,K
IMG_20170620_145707.jpg,103.81288731532545,148.85239559410917,187.20262197828953,1.9639452648815674,25.301337846327915,31.53406784730811,2.104700224293561,4.649844674963791,4.814573731621251,-3.787592459467481,1.0775838073744468,-1.2351686689489043,277.51232859953984,3.0441430200137853,3.267386515952473,,P,O,K
IMG_20170620_145711.jpg,103.69419876501742,149.23836662617757,186.83101749688848,1.9805499408610092,25.360086355529752,31.07252177101477,2.1130930475891647,4.652130995582017,4.804214512773819,-1.3568756340284467,1.116147134023327,-1.0566094775174883,149.791869350572,3.0809571501023187,2.613627797726208,,P,O,K
IMG_20170620_145723.jpg,103.92432306068939,146.05131415438976,185.3233467005942,2.195997087533658,27.296754494741727,35.07003308010009,2.2143223651016744,4.7255375041129355,4.900055998944398,-6.503846435076717,1.2609283919794858,-1.2436145301080954,396.52600268941677,3.2815386609917088,2.8461860529054652,,P,O,K
IMG_20170620_145728.jpg,103.85061622193754,147.37281687601222,183.67237883539815,2.296359001915962,27.71017703379309,34.379358486132325,2.2582544930938617,4.7402290076737525,4.89172162298789,-10.209855861441392,1.209457792380284,-1.1543283298082085,539.0960979566736,3.0024448053539334,2.6285902983892067,,P,O,K
IMG_20170620_145747.jpg,103.76464955123498,144.00680503262564,187.17408627758076,2.0265160885861975,26.144763760663785,32.71884316895008,2.135164234994039,4.682018586005188,4.842475637671714,-2.3465867927540516,1.316074131470141,-1.306953495105236,217.29988441260198,3.6805985850785063,3.2929666326906544,,P,O,K
IMG_20170620_145751.jpg,103.7336744962948,145.04043742872096,187.18145682312905,1.9843070149233066,25.6709818523099,32.154919428029764,2.11448967606576,4.664281922672954,4.8293252518698475,-1.2890137870822942,1.1982457957892707,-1.0856093685987027,147.7380432728325,3.3663112494400886,2.538332420389552,,P,O,K
IMG_20170620_145801.jpg,103.61812800088009,143.84246445486832,186.12433505444548,2.206089585079323,26.913652980744086,33.37806020733087,2.218545095179488,4.71146549366956,4.860995769946146,-4.519488117683687,1.268381608687117,-1.2949597306661658,287.8809790323673,3.330781516201615,3.2011515356762574,,P,O,K
IMG_20170620_145805.jpg,103.75475152908186,144.35698170049005,184.16123953272196,2.1404675661996997,26.93521742789431,32.96352846753572,2.1891423442104365,4.712549759272234,4.85855238573783,-3.4087258150092623,1.1999794752525677,-1.060006272210949,232.02985092018304,3.117646367437372,2.5044619777886554,,P,O,K
IMG_20170620_145817.jpg,103.67961658712056,145.46593488480787,187.5773780347295,2.249527782697503,25.815138224130923,33.459218284644294,2.237670575788248,4.669528331586612,4.857463990919708,-8.315365588752456,1.2334915151723294,-1.2699836172640422,449.70310917641626,3.523618456705334,3.2178442622415764,,P,O,K
IMG_20170620_145821.jpg,103.61886088935411,146.40247587253356,184.91867598697058,2.0163189728995605,24.28785642476587,30.48498529656091,2.1303863495939055,4.608967504641965,4.795221330552413,-5.4884891267465585,1.1095025415153967,-1.1250175272132685,341.8700341802577,3.320468906339455,2.807836990557483,,P,O,K
IMG_20170620_145835.jpg,104.30148242499753,145.29671771417563,180.25629045655037,2.0651258110251685,25.81036153295043,32.9423652408267,2.1539291993467256,4.669158820278002,4.869780320237612,-3.162067532281324,1.170042931714495,-1.0286870588296657,259.59112228752826,3.194319298747737,2.2273473172246243,,P,O,K
IMG_20170620_145845.jpg,103.98573337017712,144.8929326995683,185.12903605352372,2.5054250490826337,28.028995851459733,36.06725004090719,2.3438515086068197,4.751778059983122,4.921306491372953,-9.35734932592934,1.2502078985091518,-1.1830402637941262,448.566981980088,3.113333938744116,2.5667844464425613,,P,O,K
IMG_20170620_145848.jpg,103.97082612406068,145.53221088375594,183.42917874179153,2.1023735909910197,27.192339457028087,34.347165934446245,2.17133347011936,4.72153359233581,4.892019256824733,-1.8153106650012825,1.194762016398442,-1.0891929706060564,168.10463342091347,2.9912124293204547,2.211607641922404,,P,O,K
IMG_20170620_145858.jpg,103.7954155698157,145.20564914048546,182.36837080527738,2.8174557332184196,28.441598486340226,36.25264652425461,2.4599890420722996,4.766370723276744,4.935671990024324,-12.26338132708333,1.3851939727679443,-1.3724019372310285,514.348270602447,3.4089211506511345,3.239988314362467,,P,O,K
IMG_20170620_145901.jpg,103.81293654342879,143.84830201286798,186.05997415077047,1.9759779444041459,27.21772357154348,33.45255365281457,2.1106301018469145,4.722676125367398,4.8628875095482105,-1.6876400542302417,1.264587984364383,-1.133848036843479,185.53803381781745,3.1827695755443237,2.455533737044857,,P,O,K
IMG_20170620_145909.jpg,103.84549300033329,144.64480588992694,184.6225970176069,2.267827312586454,26.310567657144556,33.31139722617111,2.245617613411545,4.688528871557438,4.86491228409006,-2.743557691209213,1.1656903819980056,-1.3066175433556482,228.13814284234178,3.2583149247931384,3.3683782109927183,,P,O,K
IMG_20170620_145920.jpg,103.959781860103,144.88521161737674,184.0494111830628,2.4128873710750414,27.219985332225576,35.0498906020646,2.3068463174864116,4.7228132296781276,4.9044544018649505,-7.923934360287783,1.363075249579628,-1.2395722874856236,404.9120284117869,3.5983834622467707,2.989598199249853,,P,O,K
IMG_20170620_145922.jpg,103.95491698433032,143.88038872788724,183.77211497276426,2.2520588702481827,26.225341696242882,32.68043074014073,2.2388504615381795,4.685918716187643,4.853410320622998,-5.5307995930974725,1.179937444033733,-1.0101651738491921,314.36815297080176,3.2119919389768725,2.3985734941179535,,P,O,K
IMG_20170620_145930.jpg,103.93516984265234,148.69410689968078,186.972763026163,2.293255195956057,26.320566724643648,34.76626880204003,2.2568970101369428,4.689163838886513,4.887320406435668,-5.672135293110135,1.2911668297409267,-1.3003812859837487,336.43687468984956,3.401009167857837,3.0839888384237106,,P,O,K
